time,open,high,low,close,Chars,Chars,Chars,Chars,Chars,Chars,Chars,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
2025-08-14T21:20:00-04:00,23896,23900,23890.5,23898.75,0,0,0,0,0,0,0,NaN,23900,23890.5,23898.75
2025-08-14T21:25:00-04:00,23898.5,23898.5,23893.25,23897.25,0,0,0,0,0,0,0,NaN,23898.5,23893.25,23897.25
2025-08-14T21:30:00-04:00,23897,23901.5,23896,23901,0,0,0,0,0,0,0,NaN,23901.5,23896,23901
2025-08-14T21:35:00-04:00,23901.75,23907.75,23901.25,23906.25,0,0,0,0,0,0,0,NaN,23907.75,23901.25,23906.25
2025-08-14T21:40:00-04:00,23906.5,23910.75,23905.75,23908.25,0,0,0,0,0,0,0,NaN,23910.75,23905.75,23908.25
2025-08-14T21:45:00-04:00,23908.75,23911.5,23904,23906,0,0,0,0,0,0,0,NaN,23911.5,23904,23906
2025-08-14T21:50:00-04:00,23906,23906.5,23900.75,23903.5,0,0,0,0,0,0,0,NaN,23906.5,23900.75,23903.5
2025-08-14T21:55:00-04:00,23904,23907.75,23902.75,23902.75,0,0,0,0,0,0,0,NaN,23907.75,23902.75,23902.75
2025-08-14T22:00:00-04:00,23903,23907,23903,23906.75,0,0,0,0,0,0,0,NaN,23907,23903,23906.75
2025-08-14T22:05:00-04:00,23907.25,23921,23904.75,23919.75,0,0,0,0,0,0,0,NaN,23921,23904.75,23919.75
2025-08-14T22:10:00-04:00,23920,23923,23916,23917.75,0,0,0,0,0,0,0,NaN,23923,23916,23917.75
2025-08-14T22:15:00-04:00,23918.25,23923.25,23915.25,23922,0,0,0,0,0,0,0,NaN,23923.25,23915.25,23922
2025-08-14T22:20:00-04:00,23922.75,23927,23921.25,23926.5,0,0,0,0,0,0,0,NaN,23927,23921.25,23926.5
2025-08-14T22:25:00-04:00,23926.25,23926.5,23917,23920.5,0,0,0,0,0,0,0,NaN,23926.5,23917,23920.5
2025-08-14T22:30:00-04:00,23921,23921.5,23912.75,23915.75,0,0,0,0,0,0,0,NaN,23921.5,23912.75,23915.75
2025-08-14T22:35:00-04:00,23915.75,23921.5,23915.25,23916.25,0,0,0,0,0,0,0,NaN,23921.5,23915.25,23916.25
2025-08-14T22:40:00-04:00,23917.25,23917.5,23910,23910.5,0,0,0,0,0,0,0,NaN,23917.5,23910,23910.5
2025-08-14T22:45:00-04:00,23910.75,23916.5,23908,23916.5,0,0,0,0,0,0,0,NaN,23916.5,23908,23916.5
